Show_Id,Type,Title,Director,Cast,Country,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,Has_Director,Added_Year,Added_Month
S60,Movie,Naruto Shippuden: The Movie,Hajime Kamegaki,"Junko Takeuchi, Chie Nakamura, Yoichi Masukawa, Koichi Tochika, Ayumi Fujimura, Keisuke Oda, Daisuke Kishio, Fumiko Orikasa, Hidetoshi Nakamura, Tetsuya Kakihara, Kisho Taniyama, Miyuki Sawashiro, Katsuyuki Konishi, Masako Katsuki, Keiko Nemoto, Masashi Ebara, Kazuhiko Inoue, Showtaro Morikubo, Romi Park, Daisuke Ono, Seizo Kato",['Japan'],2021-09-15,2007,TV-PG,95 Min,"['Action', 'Adventure', 'Anime Features', 'International Movies']","The Adventures Of Adolescent Ninja Naruto Uzumaki Continue As He'S Tasked With Protecting A Priestess From A Demon – But To Do So, He Must Die.",True,2021,September
S61,Movie,Naruto Shippuden: The Movie: The Lost Tower,Masahiko Murata,"Junko Takeuchi, Chie Nakamura, Satoshi Hino, Rikiya Koyama, Nobuaki Fukuda, Kenji Hamada, Keiko Nemoto, Saori Hayami, Yumi Toma, Yuko Kobayashi, Fujiko Takimoto, Mutsumi Tamura, Mayuki Makiguchi, Toshiyuki Morikawa",['Japan'],2021-09-15,2010,TV-14,85 Min,"['Action', 'Adventure', 'Anime Features', 'International Movies']","When Naruto Is Sent To Recover A Missing Nin, The Rogue Manages To Send Him 20 Years Into The Past, Where He Unites With His Father To Battle Evil.",True,2021,September
S62,Movie,Naruto The Movie 2: Legend Of The Stone Of Gelel,Hirotsugu Kawasaki,"Junko Takeuchi, Gamon Kaai, Chie Nakamura, Showtaro Morikubo, Akira Ishida, Yasuyuki Kase, Urara Takano, Sachiko Kojima, Houko Kuwashima, Takako Honda",['Japan'],2021-09-15,2005,TV-PG,97 Min,"['Action', 'Adventure', 'Anime Features', 'International Movies']","While On A Mission To Return A Missing Pet, Naruto And Two Fellow Ninjas Are Ambushed By Brutal Knights Led By The Enigmatic Temujin.",True,2021,September
S63,Movie,Naruto The Movie 3: Guardians Of The Crescent Moon Kingdom,Toshiyuki Tsuru,"Junko Takeuchi, Chie Nakamura, Yoichi Masukawa, Kazuhiko Inoue, Akio Otsuka, Kyousuke Ikeda, Marika Hayashi, Umeji Sasaki, Masashi Sugawara, Hisao Egawa",['Japan'],2021-09-15,2006,TV-PG,95 Min,"['Action', 'Adventure', 'Anime Features', 'International Movies']","Exuberant Ninja Naruto Teams Up With His Pals Sakura And Kakashi To Escort Prince Michiru And His Son, Hikaru, To The Crescent Moon Kingdom.",True,2021,September
S64,Movie,Naruto The Movie: Ninja Clash In The Land Of Snow,Tensai Okamura,"Junko Takeuchi, Noriaki Sugiyama, Chie Nakamura, Kazuhiko Inoue, Yuhko Kaida, Tsutomu Isobe, Hirotaka Suzuoki, Jun Karasawa, Harii Kaneko, Ikuo Nishikawa",['Japan'],2021-09-15,2004,TV-PG,83 Min,"['Action', 'Adventure', 'Anime Features', 'International Movies']","Naruto, Sasuke And Sakura Learn They'Ll Be Protecting An Actress From Being Hurt While Making Her Next Film, But It Turns Out She'S A Princess.",True,2021,September
S65,Movie,Nightbooks,David Yarovesky,"Winslow Fegley, Lidya Jewett, Krysten Ritter",['Unknown'],2021-09-15,2021,TV-PG,103 Min,"['Children', 'Family Movies']",Scary Story Fan Alex Must Tell A Spine-Tingling Tale Every Night — Or Stay Trapped With His New Friend In A Wicked Witch'S Magical Apartment Forever.,True,2021,September
S66,Tv Show,Numberblocks,Unknown,"Beth Chalmers, David Holt, Marcel Mccalla, Teresa Gallagher",['United Kingdom'],2021-09-15,2021,TV-Y,6 Seasons,"[""Kids' Tv""]","In A Place Called Numberland, Math Adds Up To Tons Of Fun When A Group Of Cheerful Blocks Work, Play And Sing Together.",False,2021,September
S67,Tv Show,Raja Rasoi Aur Anya Kahaniyan,Unknown,Unknown,['India'],2021-09-15,2014,TV-G,1 Season,"['Docuseries', 'International Tv Shows']","Explore The History And Flavors Of Regional Indian Cuisine, From Traditional Kashmiri Feasts To The Vegetarian Dishes Of Gujarat.",False,2021,September
S68,Tv Show,Saved By The Bell,Unknown,"Mark-Paul Gosselaar, Tiffani Thiessen, Mario Lopez, Lark Voorhies, Elizabeth Berkley, Dustin Diamond, Dennis Haskins",['United States'],2021-09-15,1994,TV-PG,9 Seasons,"[""Kids' Tv"", 'Tv Comedies']","From Middle School To College, Best Friends Zack, Kelly, Slater, Jessie, Screech And Lisa Take On The Highs And Lows Of Life Together In This Hit Series.",False,2021,September
S69,Movie,Schumacher,"Hanns-Bruno Kammertöns, Vanessa Nöcker, Michael Wech",Michael Schumacher,['Unknown'],2021-09-15,2021,TV-14,113 Min,"['Documentaries', 'International Movies', 'Sports Movies']","Through Exclusive Interviews And Archival Footage, This Documentary Traces An Intimate Portrait Of Seven-Time Formula 1 Champion Michael Schumacher.",True,2021,September
S70,Tv Show,Stories By Rabindranath Tagore,Unknown,Unknown,['India'],2021-09-15,2015,TV-PG,1 Season,"['International Tv Shows', 'Tv Dramas']",The Writings Of Nobel Prize Winner Rabindranath Tagore Come To Life In This Collection Of Tales Set In Early-20Th-Century Bengal.,False,2021,September
S71,Tv Show,Too Hot To Handle: Latino,Unknown,Itatí Cantoral,['Unknown'],2021-09-15,2021,TV-MA,1 Season,"['International Tv Shows', 'Reality Tv', 'Romantic Tv Shows']","On This Reality Show, Singles From Latin America And Spain Are Challenged To Give Up Sex. But Here, Abstinence Comes With A Silver Lining: Us$100,000.",False,2021,September
S72,Movie,A Storybots Space Adventure,David A. Vargas,"Evan Spiridellis, Erin Fitzgerald, Jeff Gill, Fred Tatasciore, Evan Michael Lee, Jared Isaacman, Sian Proctor, Chris Sembroski, Hayley Arceneaux",['Unknown'],2021-09-14,2021,TV-Y,13 Min,"['Children', 'Family Movies']",Join The Storybots And The Space Travelers Of The Historic Inspiration4 Mission As They Search For Answers To Kids' Questions About Space.,True,2021,September
S73,Tv Show,Jack Whitehall: Travels With My Father,Unknown,"Jack Whitehall, Michael Whitehall",['United Kingdom'],2021-09-14,2021,TV-MA,5 Seasons,"['British Tv Shows', 'Docuseries', 'International Tv Shows']","Jovial Comic Jack Whitehall Invites His Stuffy Father, Michael, To Travel With Him Through Southeast Asia In An Attempt To Strengthen Their Bond.",False,2021,September
S74,Movie,King Of Boys,Kemi Adetiba,"Sola Sobowale, Adesua Etomi, Remilekun ""Reminisce"" Safaru, Tobechukwu ""Illbliss"" Ejiofor, Toni Tones, Paul Sambo, Jide Kosoko, Sharon Ooja",['Nigeria'],2021-09-14,2018,TV-MA,182 Min,"['Dramas', 'International Movies']","When A Powerful Businesswoman’S Political Ambitions Are Threatened By Her Underworld Connections, The Ensuing Power Struggle Could Cost Her Everything.",True,2021,September
S75,Tv Show,The World'S Most Amazing Vacation Rentals,Unknown,Unknown,['Unknown'],2021-09-14,2021,TV-PG,2 Seasons,['Reality Tv'],"With An Eye For Every Budget, Three Travelers Visit Vacation Rentals Around The Globe And Share Their Expert Tips And Tricks In This Reality Series.",False,2021,September
S76,Movie,You Vs. Wild: Out Cold,Ben Simms,"Bear Grylls, Jason Derek Prempeh",['Unknown'],2021-09-14,2021,TV-G,106 Min,"['Children', 'Family Movies']","After A Plane Crash Leaves Bear With Amnesia, He Must Make Choices To Save The Missing Pilot And Survive In This High-Stakes Interactive Adventure.",True,2021,September
S77,Tv Show,Yowamushi Pedal,Unknown,"Daiki Yamashita, Kohsuke Toriumi, Jun Fukushima, Hiroki Yasumoto, Showtaro Morikubo, Kentaro Ito, Daisuke Kishio, Yoshitsugu Matsuoka, Junichi Suwabe, Ayaka Suwa, Megumi Han, Tomoaki Maeno, Tsubasa Yonaga, Tetsuya Kakihara, Satoshi Hino, Hiroyuki Yoshino, Atsushi Abe, Koji Yusa, Kouki Miyata, Hiro Shimono, Wataru Hatano, Yuichi Nakamura, Kenji Nojima, Mamoru Miyano, Daisuke Ono, Yuma Uchida, Jun Fukuyama",['Japan'],2021-09-14,2013,TV-14,1 Season,"['Anime Series', 'International Tv Shows']","A Timid, Anime-Loving Teen Gets Drawn Into A School Cycling Club, Where His New Friends Help Him Face Tough Challenges To Develop His Racing Talent.",False,2021,September
S78,Movie,Little Singham - Black Shadow,Prakash Satam,"Sumriddhi Shukla, Jigna Bharadwaj, Sonal Kaushal, Neshma Chemburkar, Ganesh Divekar, Annamaya Verma, Anamay Verma, Manoj Pandey",['Unknown'],2021-09-11,2021,TV-Y7,48 Min,"['Children', 'Family Movies', 'Comedies']",Kid Cop Little Singham Loses All His Superpowers While Trying To Stop The Demon Kaal’S New Evil Plans! Can His Inner Strength Help Him Defeat The Enemy?,True,2021,September
S79,Movie,Tughlaq Durbar,Delhiprasad Deenadayalan,"Vijay Sethupathi, Parthiban, Raashi Khanna",['Unknown'],2021-09-11,2020,TV-14,145 Min,"['Comedies', 'Dramas', 'International Movies']",A Budding Politician Has Devious Plans To Rise In The Ranks — Until An Unexpected New Presence Begins To Interfere With His Every Crooked Move.,True,2021,September
S80,Movie,Tughlaq Durbar (Telugu),Delhiprasad Deenadayalan,"Vijay Sethupathi, Parthiban, Raashi Khanna",['Unknown'],2021-09-11,2021,TV-14,145 Min,"['Comedies', 'Dramas', 'International Movies']",A Budding Politician Has Devious Plans To Rise In The Ranks — Until An Unexpected New Presence Begins To Interfere With His Every Crooked Move.,True,2021,September
S81,Movie,Firedrake The Silver Dragon,Tomer Eshed,"Thomas Brodie-Sangster, Felicity Jones, Freddie Highmore, Patrick Stewart, Meera Syal, Sanjeev Bhaskar, Nonso Anozie",['Unknown'],2021-09-10,2021,TV-Y7,93 Min,"['Children', 'Family Movies']","When His Home Is Threatened By Humans, A Young Dragon Summons The Courage To Seek A Mythical Paradise Where Dragons Can Live In Peace And Fly Free.",True,2021,September
S82,Movie,Kate,Cedric Nicolas-Troyan,"Mary Elizabeth Winstead, Jun Kunimura, Woody Harrelson, Tadanobu Asano, Miyavi, Michiel Huisman, Miku Martineau",['United States'],2021-09-10,2021,R,106 Min,"['Action', 'Adventure']","Slipped A Fatal Poison On Her Final Job, A Ruthless Assassin Working In Tokyo Has Less Than 24 Hours To Find Out Who Ordered The Hit And Exact Revenge.",True,2021,September
S83,Tv Show,Lucifer,Unknown,"Tom Ellis, Lauren German, Kevin Alejandro, D.B. Woodside, Lesley-Ann Brandt, Scarlett Estevez, Rachael Harris, Aimee Garcia, Tricia Helfer, Tom Welling, Jeremiah W. Birkett, Pej Vahdat, Michael Gladis",['United States'],2021-09-10,2021,TV-14,6 Seasons,"['Crime Tv Shows', 'Tv Comedies', 'Tv Dramas']","Bored With Being The Lord Of Hell, The Devil Relocates To Los Angeles, Where He Opens A Nightclub And Forms A Connection With A Homicide Detective.",False,2021,September
S84,Tv Show,Metal Shop Masters,Unknown,Jo Koy,['Unknown'],2021-09-10,2021,TV-MA,1 Season,['Reality Tv'],"On This Competition Show, A Group Of Metal Artists Torch, Cut And Weld Epic, Badass Creations From Hardened Steel. Only One Will Win A $50,000 Prize.",False,2021,September
S85,Movie,Omo Ghetto: The Saga,"Jjc Skillz, Funke Akindele","Funke Akindele, Ayo Makun, Chioma Chukwuka Akpotha, Yemi Eberechi Alade, Blossom Chukwujekwu, Deyemi Okanlawon, Alexx Ekubo, Zubby Michael, Tina Mba, Femi Jacobs",['Nigeria'],2021-09-10,2020,TV-MA,147 Min,"['Action', 'Adventure', 'Comedies', 'Dramas']","Twins Are Reunited As A Good-Hearted Female Gangster And Her Uptight Rich Sister Take On Family, Crime, Cops And All Of The Trouble That Follows Them.",True,2021,September
S86,Tv Show,Pokémon Master Journeys: The Series,Unknown,"Ikue Otani, Sarah Natochenny, Zeno Robinson, Cherami Leigh, James Carter Cathcart, Michele Knotz, Rodger Parsons, Ray Chase, Casey Mongillo, Tara Sands",['Unknown'],2021-09-10,2021,TV-Y7,1 Season,"['Anime Series', ""Kids' Tv""]","As Ash Battles His Way Through The World Coronation Series, Goh Continues His Quest To Catch Every Pokémon. Together, They'Re On A Journey To Adventure!",False,2021,September
S87,Movie,Prey,Thomas Sieben,"David Kross, Hanno Koffler, Maria Ehrich, Robert Finster, Yung Ngo, Klaus Steinbacher, Livia Matthes, Nellie Thalbach",['Unknown'],2021-09-10,2021,TV-MA,87 Min,"['International Movies', 'Thrillers']",A Hiking Trip Into The Wild Turns Into A Desperate Bid For Survival For Five Friends On The Run From A Mysterious Shooter.,True,2021,September
S88,Tv Show,Titipo Titipo,Unknown,"Jeon Hae-Ri, Kim Eun-Ah, Hong Bum-Ki, Nam Do-Hyeong, Um Sang-Hyun",['Unknown'],2021-09-10,2019,TV-Y,2 Seasons,"[""Kids' Tv"", 'Korean Tv Shows']",Titipo The Train Is Out To Prove That He'S Got What It Takes To Help The Folks Of Train Village Ride The Rails Safely And Reliably.,False,2021,September
S89,Movie,Blood Brothers: Malcolm X & Muhammad Ali,Marcus Clarke,"Malcolm X, Muhammad Ali",['Unknown'],2021-09-09,2021,PG-13,96 Min,"['Documentaries', 'Sports Movies']","From A Chance Meeting To A Tragic Fallout, Malcolm X And Muhammad Ali'S Extraordinary Bond Cracks Under The Weight Of Distrust And Shifting Ideals.",True,2021,September
S90,Tv Show,Mighty Raju,Unknown,"Julie Tejwani, Sabina Malik, Jigna Bhardwaj, Rupa Bhimani, Lalit Agarwal, Rajesh Shukla, Rajesh Kava",['Unknown'],2021-09-09,2017,TV-Y7,4 Seasons,"[""Kids' Tv""]","Born With Superhuman Abilities, Young Raju Wants To Use His Powers To Make The World A Better Place — But That Will Mean Facing Plenty Of Challenges!",False,2021,September
S91,Movie,Paradise Hills,Alice Waddington,"Emma Roberts, Danielle Macdonald, Awkwafina, Eiza González, Milla Jovovich, Jeremy Irvine, Arnaud Valois, Daniel Horvath","['Spain', 'United States']",2021-09-09,2019,TV-MA,95 Min,"['Sci-Fi', 'Fantasy', 'Thrillers']","Uma Wakes Up In A Lush Tropical Facility Designed To Turn Willful Girls Into Perfect Ladies. That’S Bad Enough, But Its Real Purpose Is Even Worse.",True,2021,September
S92,Movie,The Women And The Murderer,"Mona Achache, Patricia Tourancheau",Unknown,['France'],2021-09-09,2021,TV-14,92 Min,"['Documentaries', 'International Movies']",This Documentary Traces The Capture Of Serial Killer Guy Georges Through The Tireless Work Of Two Women: A Police Chief And A Victim'S Mother.,True,2021,September
S93,Tv Show,Into The Night,Unknown,"Pauline Etienne, Laurent Capelluto, Stefano Cassetti, Mehmet Kurtuluş, Babetida Sadjo, Jan Bijvoet, Ksawery Szlenkier, Vincent Londez, Regina Bikkinina, Alba Gaïa Kraghede Bellugi, Nabil Mallat",['Belgium'],2021-09-08,2021,TV-MA,2 Seasons,"['International Tv Shows', 'Tv Dramas', 'Tv Mysteries']",Passengers And Crew Aboard A Hijacked Overnight Flight Scramble To Outrace The Sun As A Mysterious Cosmic Event Wreaks Havoc On The World Below.,False,2021,September
S94,Movie,Jj+E,Alexis Almström,"Elsa Öhrn, Mustapha Aarab, Jonay Pineda Skallak, Magnus Krepper, Loreen, Albin Grenholm, Simon Mezher, Elsa Bergström Terent, Josef Kadim, Yohannes Frezgi",['Unknown'],2021-09-08,2021,TV-MA,91 Min,"['Dramas', 'International Movies', 'Romantic Movies']","Elisabeth And John-John Live In The Same City, But They Inhabit Different Worlds. Can A Passionate First Love Break Through Class And Cultural Barriers?",True,2021,September
S95,Movie,Show Dogs,Raja Gosnell,"Will Arnett, Ludacris, Natasha Lyonne, Stanley Tucci, Jordin Sparks, Gabriel Iglesias, Shaquille O'Neal, Omar Chaparro, Alan Cumming, Andy Beckwith, Delia Sheppard, Kerry Shale","['United Kingdom', 'United States']",2021-09-08,2018,PG,90 Min,"['Children', 'Family Movies', 'Comedies']",A Rough And Tough Police Dog Must Go Undercover With An Fbi Agent As A Prim And Proper Pet At A Dog Show To Save A Baby Panda From An Illegal Sale.,True,2021,September
S96,Tv Show,The Circle,Unknown,Michelle Buteau,"['United States', 'United Kingdom']",2021-09-08,2021,TV-MA,3 Seasons,['Reality Tv'],"Status And Strategy Collide In This Social Experiment And Competition Show Where Online Players Flirt, Befriend And Catfish Their Way Toward $100,000.",False,2021,September
S97,Movie,If I Leave Here Tomorrow: A Film About Lynyrd Skynyrd,Stephen Kijak,"Ronnie Van Zandt, Gary Rossington, Allen Collins, Leon Wilkeson, Bob Burns, Billy Powell, Ed King, Artimus Pyle, Steve Gaines, Johnny Van Zant",['United States'],2021-09-07,2018,TV-MA,97 Min,"['Documentaries', 'Music', 'Musicals']","Using Interviews And Archival Footage, This Documentary Charts The Story Of The Legendary Southern Rockers With A Focus On Front Man Ronnie Van Zant.",True,2021,September
S98,Tv Show,Kid Cosmic,Unknown,"Jack Fisher, Tom Kenny, Amanda C. Miller, Kim Yarbrough, Keith Ferguson, Grey Griffin, Lily Rose Silver",['United States'],2021-09-07,2021,TV-Y7,2 Seasons,"[""Kids' Tv"", 'Tv Comedies', 'Tv Sci-Fi', 'Fantasy']",A Boy'S Superhero Dreams Come True When He Finds Five Powerful Cosmic Stones. But Saving The Day Is Harder Than He Imagined — And He Can'T Do It Alone.,False,2021,September
S99,Tv Show,Octonauts: Above & Beyond,Unknown,"Antonio Aakeel, Chipo Chung, Simon Foster, Teresa Gallagher, Simon Greenall, Kate Harbour, Paul Panting, Rob Rackstraw, William Vanderpuye, Helen Walsh, Keith Wickham, Andres Williams, Jo Wyatt",['United Kingdom'],2021-09-07,2021,TV-Y,1 Season,"['British Tv Shows', ""Kids' Tv""]","The Octonauts Expand Their Exploration Beyond The Sea — And Onto Land! With New Rides And New Friends, They'Ll Protect Any Habitats And Animals At Risk.",False,2021,September
S100,Tv Show,On The Verge,Unknown,"Julie Delpy, Elisabeth Shue, Sarah Jones, Alexia Landeau, Mathieu Demy, Troy Garity, Timm Sharp, Giovanni Ribisi","['France', 'United States']",2021-09-07,2021,TV-MA,1 Season,"['Tv Comedies', 'Tv Dramas']","Four Women — A Chef, A Single Mom, An Heiress And A Job Seeker — Dig Into Love And Work, With A Generous Side Of Midlife Crises, In Pre-Pandemic La.",False,2021,September
S101,Tv Show,Tobot Galaxy Detectives,Unknown,"Austin Abell, Travis Turner, Cole Howard, Anna Cummer, Jesse Inocalla, Brian Dobson, Michael Adamthwaite, Joseph Girgis, Caitlyn Bairstow",['Unknown'],2021-09-07,2019,TV-Y7,2 Seasons,"[""Kids' Tv""]","An Intergalactic Device Transforms Toy Cars Into Robots: The Tobots! Working With Friends To Solve Mysteries, They Protect The World From Evil.",False,2021,September
S102,Movie,Untold: Breaking Point,"Chapman Way, Maclain Way",Unknown,['United States'],2021-09-07,2021,TV-MA,80 Min,"['Documentaries', 'Sports Movies']","Under Pressure To Continue A Winning Tradition In American Tennis, Mardy Fish Faced Mental Health Challenges That Changed His Life On And Off The Court.",True,2021,September
S103,Tv Show,Countdown: Inspiration4 Mission To Space,Jason Hehir,Unknown,['Unknown'],2021-09-06,2021,TV-14,1 Season,"['Docuseries', 'Science', 'Nature Tv']","From Training To Launch To Landing, This All-Access Docuseries Rides Along With The Inspiration4 Crew On The First All-Civilian Orbital Space Mission.",True,2021,September
S104,Movie,Shadow Parties,Yemi Amodu,"Jide Kosoko, Omotola Jalade-Ekeinde, Yemi Blaq, Sola Sobowale, Ken Erics, Toyin Aimakhu, Segun Arinze, Jibola Dabo, Rotimi Salami, Pa Jimi Solanke, Rachael Okonkwo, Bassey Okon, Lucien Morgan, Magdalena Korpas",['Unknown'],2021-09-06,2020,TV-MA,117 Min,"['Dramas', 'International Movies', 'Thrillers']",A Family Faces Destruction In A Long-Running Conflict Between Communities That Pits Relatives Against Each Other Amid Attacks And Reprisals.,True,2021,September
S105,Tv Show,Tayo The Little Bus,Unknown,"Robyn Slade, Kami Desilets",['South Korea'],2021-09-06,2016,TV-Y,2 Seasons,"[""Kids' Tv"", 'Korean Tv Shows']","As They Learn Their Routes Around The Busy City, Tayo And His Little Bus Friends Discover New Sights And Go On Exciting Adventures Every Day.",False,2021,September
